execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,sensors used,scaler,umap components,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
001212,0.3876519203186035,5.4855852127075195,45.69772791862488,0.042986154556274414,all,knn-5,umap-4-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,4,0.6579710144927536,0.0,0.6626875730981302,0.0,0.6579710144927536,0.0,0.6626875730981302,0.0
003719,7.95341682434082,5.340819597244263,116.63548374176025,0.6154830455780029,all,randomforest-100,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.74,0.0035023321662592866,0.7387839177570185,0.003567769223240062,0.74,0.0035023321662592866,0.7387839177570183,0.003567769223240106
004112,0.351806640625,3.710172176361084,52.72084307670593,0.06361079216003418,all,knn-5,umap-10-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,10,0.5797101449275363,0.0,0.5837001452703501,0.0,0.5797101449275363,0.0,0.5837001452703499,0.0
005457,15.237259149551392,4.007134437561035,397.63076090812683,0.09172272682189941,all,svm,umap-180-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,180,0.6440677966101694,0.0,0.6192069681688471,0.0,0.6440677966101694,0.0,0.6192069681688471,0.0
001633,0.2636897563934326,3.8501548767089844,78.16265058517456,0.020243406295776367,all,knn-5,umap-5-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,5,0.5,0.0,0.5006832967778473,0.0,0.5,0.0,0.5006832967778474,0.0
004985,5.751645803451538,4.611015319824219,174.72864818572998,0.026511192321777344,all,svm,umap-20-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",minmax_scaler,20,0.6892655367231638,0.0,0.6855602525625253,0.0,0.6892655367231638,0.0,0.6855602525625252,0.0
001896,0.41625428199768066,3.748582601547241,104.18401312828064,1.04252290725708,all,knn-5,umap-5-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,5,0.724105461393597,0.0,0.7196951761031745,0.0,0.724105461393597,0.0,0.7196951761031747,0.0
004374,5.47289776802063,4.914138317108154,33.39917230606079,0.060723304748535156,all,randomforest-100,umap-15-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,15,0.55,0.016077551253875298,0.5504048142891761,0.016512480414418853,0.55,0.016077551253875298,0.550404814289176,0.016512480414418832
004800,0.13333463668823242,3.8700921535491943,108.292396068573,0.4358212947845459,all,knn-5,umap-15-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,15,0.5694444444444444,0.0,0.5545070167740546,0.0,0.5694444444444444,0.0,0.5545070167740546,0.0
001891,0.5380527973175049,5.787408828735352,87.34303784370422,1.9580719470977783,all,knn-5,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,5,0.7090395480225988,0.0,0.701470990132841,0.0,0.7090395480225988,0.0,0.7014709901328411,0.0
005248,2.7000060081481934,7.054532051086426,135.01439666748047,0.8669302463531494,all,svm,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,20,0.672463768115942,0.0,0.6661959427527492,0.0,0.672463768115942,0.0,0.6661959427527492,0.0
004914,9.523028373718262,3.4047417640686035,116.0936644077301,0.034148216247558594,all,randomforest-100,umap-20-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,20,0.5243478260869565,0.009046079150334646,0.5233386616499249,0.009259164316350148,0.5243478260869565,0.009046079150334646,0.5233386616499249,0.009259164316350136
001847,2.4530129432678223,6.116833925247192,63.56066966056824,0.37080979347229004,all,svm,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.6318840579710145,0.0,0.6299741125472103,0.0,0.6318840579710145,0.0,0.6299741125472104,0.0
003070,4.246561527252197,3.30751895904541,109.00823497772217,0.017065048217773438,all,svm,umap-8-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,8,0.6434782608695652,0.0,0.6223688530262652,0.0,0.6434782608695652,0.0,0.6223688530262653,0.0
000765,4.766855001449585,4.289055347442627,81.21549844741821,0.4667501449584961,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,3,0.6894538606403013,0.004310931503675942,0.6852048737223413,0.004747114717734995,0.6894538606403013,0.004310931503675942,0.6852048737223412,0.004747114717734994
001801,0.36937761306762695,4.324968338012695,24.474754095077515,0.2274622917175293,all,svm,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,5,0.8125,0.0,0.8117085295656723,1.1102230246251565e-16,0.8125,0.0,0.8117085295656723,1.1102230246251565e-16
002465,9.176920413970947,6.886831045150757,149.7358684539795,0.10809135437011719,all,randomforest-100,umap-7-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,7,0.6502824858757063,0.005541973246539439,0.6493857521927141,0.005324850720250246,0.6502824858757063,0.005541973246539439,0.6493857521927142,0.005324850720250246
003621,0.7139222621917725,4.053983449935913,152.48244786262512,0.0737154483795166,all,knn-5,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,9,0.5304347826086957,0.0,0.5290025473000026,0.0,0.5304347826086957,0.0,0.5290025473000026,0.0
003777,4.3635101318359375,4.654545545578003,159.60302662849426,0.8796255588531494,all,svm,umap-9-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,9,0.6290018832391714,0.0,0.5819362835167086,0.0,0.6290018832391714,0.0,0.5819362835167085,0.0
003312,2.2669050693511963,4.319386005401611,94.23065781593323,0.5218946933746338,all,svm,umap-8-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,8,0.6927536231884058,0.0,0.6800055672117458,0.0,0.6927536231884058,0.0,0.6800055672117458,0.0
003015,2.091442346572876,5.461555480957031,41.94925355911255,0.02138519287109375,all,svm,umap-8-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,8,0.5763888888888888,0.0,0.523009838432115,0.0,0.5763888888888888,0.0,0.5230098384321151,0.0
001737,6.783454656600952,3.7259607315063477,91.3479745388031,0.439190149307251,all,randomforest-100,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,5,0.703954802259887,0.005412470004971723,0.7015604736298199,0.005557030684317284,0.703954802259887,0.005412470004971694,0.7015604736298199,0.005557030684317313
005558,1.244166374206543,4.278984308242798,373.10447001457214,0.05390453338623047,all,knn-5,umap-180-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,180,0.8097928436911488,0.0,0.8067546274504689,1.1102230246251565e-16,0.8097928436911488,0.0,0.8067546274504689,1.1102230246251565e-16
005512,0.24411511421203613,4.330763578414917,562.8971431255341,0.08424139022827148,all,knn-5,umap-180-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,180,0.5208333333333334,0.0,0.5121679914625,0.0,0.5208333333333334,0.0,0.5121679914624999,0.0
003681,11.687713384628296,3.965308666229248,139.46448302268982,0.6544790267944336,all,randomforest-100,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,9,0.715442561205273,0.0069040688436246035,0.7128882442126133,0.006724723288934531,0.715442561205273,0.0069040688436246035,0.7128882442126133,0.006724723288934543
001837,2.1132843494415283,3.818695306777954,66.66033744812012,0.7578532695770264,all,svm,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,5,0.6260869565217392,0.0,0.6250530348581667,0.0,0.6260869565217392,0.0,0.6250530348581667,0.0
005481,9.757596492767334,3.7402503490448,830.6332161426544,0.06856012344360352,all,svm,umap-180-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,180,0.4144927536231884,0.0,0.3520896004817425,0.0,0.4144927536231884,0.0,0.35208960048174254,0.0
002290,0.8692045211791992,5.222274303436279,105.34420561790466,0.6715919971466064,all,svm,umap-6-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,6,0.5833333333333334,0.0,0.5807546587178468,0.0,0.5833333333333334,0.0,0.5807546587178469,0.0
000663,0.1899421215057373,5.7003138065338135,58.55090022087097,0.043935298919677734,all,knn-5,umap-3-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,3,0.3958333333333333,0.0,0.3788494204999653,0.0,0.3958333333333333,0.0,0.37884942049996534,0.0
000168,0.13142132759094238,4.914580345153809,49.13139057159424,0.0903167724609375,all,knn-5,umap-2-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,2,0.48611111111111105,5.551115123125783e-17,0.47116236343402623,0.0,0.48611111111111105,5.551115123125783e-17,0.47116236343402623,0.0
003453,12.430862188339233,4.178504467010498,157.3293035030365,0.03722023963928223,all,randomforest-100,umap-9-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,9,0.6436911487758945,0.004065354641228415,0.6441665967866146,0.004072966735570447,0.6436911487758945,0.004065354641228415,0.6441665967866147,0.004072966735570385
001196,0.2102501392364502,4.126834869384766,42.661311864852905,0.07191896438598633,all,knn-5,umap-4-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,4,0.5565217391304348,0.0,0.5514918191081237,0.0,0.5565217391304348,0.0,0.5514918191081237,0.0
002799,4.15358567237854,4.319453477859497,127.21920728683472,0.7841551303863525,all,svm,umap-7-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,7,0.7033898305084746,0.0,0.6858007540540881,0.0,0.7033898305084746,0.0,0.685800754054088,0.0
005238,2.8174755573272705,4.173707485198975,156.10515809059143,1.0893709659576416,all,svm,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,20,0.6173913043478261,0.0,0.6152500167116263,0.0,0.6173913043478261,0.0,0.6152500167116263,0.0
003341,0.18327832221984863,5.812253952026367,38.65089464187622,0.4509422779083252,all,knn-5,umap-8-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,8,0.826388888888889,1.1102230246251565e-16,0.8249394551520434,0.0,0.826388888888889,1.1102230246251565e-16,0.8249394551520434,0.0
004044,3.335829734802246,4.998554468154907,130.50437426567078,0.035124778747558594,all,svm,umap-10-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,10,0.5246376811594203,0.0,0.4701110783890674,0.0,0.5246376811594203,0.0,0.4701110783890673,5.551115123125783e-17
002407,0.46177029609680176,4.566114187240601,143.1786561012268,1.6412370204925537,all,knn-5,umap-6-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,6,0.6289855072463768,0.0,0.62756599535524,0.0,0.6289855072463768,0.0,0.6275659953552402,0.0
003480,5.665415048599243,4.28737473487854,59.097593545913696,0.027733802795410156,all,randomforest-100,umap-9-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,9,0.6866666666666668,0.0040372139933867,0.6838032848239448,0.004418864892831333,0.6866666666666668,0.0040372139933867,0.6838032848239449,0.0044188648928313
004042,2.7686586380004883,3.388557195663452,86.33956146240234,0.017202377319335938,all,svm,umap-10-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,10,0.6550724637681159,0.0,0.6333088635173564,0.0,0.6550724637681159,0.0,0.6333088635173564,0.0
002794,1.9264726638793945,3.801050901412964,82.07073640823364,1.0415871143341064,all,svm,umap-7-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",std_scaler,7,0.8709981167608285,1.1102230246251565e-16,0.8707407472438826,1.1102230246251565e-16,0.8709981167608285,1.1102230246251565e-16,0.8707407472438826,1.1102230246251565e-16
001556,2.001676321029663,3.7439374923706055,67.8855619430542,0.023334026336669922,all,svm,umap-5-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.4444444444444445,5.551115123125783e-17,0.39029720733788054,0.0,0.4444444444444445,5.551115123125783e-17,0.3902972073378805,0.0
000727,0.27173948287963867,4.187407493591309,43.40273094177246,0.020853281021118164,all,knn-5,umap-3-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,3,0.6463768115942029,0.0,0.6439999134891516,0.0,0.6463768115942029,0.0,0.6439999134891516,0.0
002167,0.4799988269805908,5.291797637939453,61.7550630569458,0.059638261795043945,all,knn-5,umap-6-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,6,0.563768115942029,0.0,0.5671718408377294,0.0,0.563768115942029,0.0,0.5671718408377294,0.0
004102,0.7247607707977295,3.6568715572357178,131.43583846092224,0.0323338508605957,all,knn-5,umap-10-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,10,0.6365348399246704,0.0,0.6350561355200056,0.0,0.6365348399246704,0.0,0.6350561355200056,0.0
002548,6.734936714172363,4.074113130569458,128.6616952419281,0.03443098068237305,all,svm,umap-7-all,no_transform.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",std_scaler,7,0.6242937853107344,0.0,0.6147077806492574,0.0,0.6242937853107344,0.0,0.6147077806492575,0.0
000064,3.957207441329956,2.890951156616211,45.683446407318115,0.016853809356689453,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,2,0.3730434782608696,0.005152576473806133,0.3731004796622895,0.004948366640487319,0.3730434782608696,0.005152576473806133,0.3731004796622895,0.004948366640487329
004292,1.3370094299316406,4.850200414657593,47.40704345703125,0.6097869873046875,all,svm,umap-10-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,10,0.846376811594203,1.1102230246251565e-16,0.8455817733696703,0.0,0.846376811594203,1.1102230246251565e-16,0.8455817733696703,0.0
004992,7.3505332469940186,3.738023042678833,161.97218132019043,0.023560762405395508,all,svm,umap-20-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,20,0.47175141242937857,5.551115123125783e-17,0.4519584567263224,0.0,0.47175141242937857,5.551115123125783e-17,0.4519584567263223,5.551115123125783e-17
004173,7.8770833015441895,3.7057807445526123,129.4847388267517,0.5712051391601562,all,randomforest-100,umap-10-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,10,0.7708097928436912,0.0027029567032781985,0.7695718557729001,0.0027223911039375628,0.7708097928436912,0.0027029567032781647,0.7695718557729001,0.002722391103937508
002631,0.6925032138824463,4.282672882080078,84.94904208183289,0.04251980781555176,all,knn-5,umap-7-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,7,0.664783427495292,0.0,0.6538017332398819,0.0,0.664783427495292,0.0,0.653801733239882,0.0
003256,0.970191478729248,4.302098035812378,99.19999885559082,0.5514087677001953,all,svm,umap-8-all,with_fft_all.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,8,0.5625,0.0,0.48319933014025196,0.0,0.5625,0.0,0.48319933014025196,0.0
001366,2.057051658630371,5.400416612625122,41.46365737915039,0.44374823570251465,all,svm,umap-4-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,4,0.7304347826086957,0.0,0.7231000807318567,0.0,0.7304347826086957,0.0,0.7231000807318567,0.0
000010,2.7174720764160156,4.093588829040527,56.52157163619995,0.03595328330993652,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,2,0.5152777777777777,0.010206207261596593,0.5184180889575611,0.0098869611172943,0.5152777777777777,0.010206207261596593,0.5184180889575611,0.009886961117294344
003503,0.710547685623169,6.459531545639038,34.837061166763306,0.056912899017333984,all,svm,umap-9-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,9,0.6527777777777778,0.0,0.6470459245553574,0.0,0.6527777777777778,0.0,0.6470459245553575,0.0
003625,0.5010080337524414,4.021099328994751,66.88976168632507,0.06201672554016113,all,knn-5,umap-9-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,9,0.5681159420289855,0.0,0.5779749632429871,0.0,0.5681159420289855,0.0,0.5779749632429872,0.0
005040,0.48380470275878906,6.8020100593566895,44.552398443222046,0.02022409439086914,all,knn-5,umap-20-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,20,0.6180555555555556,0.0,0.6151345223102808,0.0,0.6180555555555556,0.0,0.6151345223102809,0.0
004382,4.518696546554565,3.232313871383667,77.92213988304138,0.059951066970825195,all,randomforest-100,umap-15-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,15,0.5361111111111111,0.010206207261596593,0.5102776681619673,0.007877504069847961,0.5361111111111111,0.010206207261596593,0.5102776681619673,0.007877504069847921
003838,0.5903596878051758,4.113348722457886,92.15861964225769,2.040748357772827,all,knn-5,umap-9-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,9,0.9077212806026365,1.1102230246251565e-16,0.9077317643611457,0.0,0.9077212806026365,1.1102230246251565e-16,0.9077317643611457,0.0
001567,5.932265996932983,5.208642482757568,93.26259255409241,0.10147571563720703,all,svm,umap-5-all,no_transform.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,5,0.6129943502824858,0.0,0.6086146442891396,0.0,0.6129943502824858,0.0,0.6086146442891396,0.0
001683,0.32024383544921875,3.7426764965057373,63.14491081237793,0.015663623809814453,all,knn-5,umap-5-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",no_scaler,5,0.45507246376811594,0.0,0.45119064549763827,0.0,0.45507246376811594,0.0,0.45119064549763827,0.0
005295,1.5233845710754395,4.507896900177002,105.93402028083801,1.9517662525177002,all,knn-5,umap-20-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,20,0.9067796610169492,0.0,0.9068415615015659,1.1102230246251565e-16,0.9067796610169492,0.0,0.9068415615015658,0.0
002317,3.2417805194854736,6.7825798988342285,82.50667190551758,1.2865445613861084,all,svm,umap-6-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,6,0.8483992467043315,1.1102230246251565e-16,0.8472486746127931,0.0,0.8483992467043315,1.1102230246251565e-16,0.8472486746127931,0.0
002567,4.9467551708221436,4.800237655639648,92.76264667510986,0.0800631046295166,all,svm,umap-7-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,7,0.48695652173913045,0.0,0.48225144252575547,0.0,0.48695652173913045,0.0,0.48225144252575547,0.0
004853,0.3979005813598633,3.743464946746826,105.66512537002563,0.40261125564575195,all,knn-5,umap-15-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,15,0.7217391304347827,0.0,0.719990907492128,0.0,0.7217391304347827,0.0,0.7199909074921281,0.0
001946,3.303382635116577,4.073174476623535,21.776265382766724,0.09813904762268066,all,randomforest-100,umap-6-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.5708333333333333,0.016077551253875295,0.5669343742856319,0.019606509710212654,0.5708333333333333,0.016077551253875295,0.5669343742856319,0.01960650971021265
001084,4.432074546813965,6.222782850265503,72.08193278312683,0.11632299423217773,all,svm,umap-4-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,4,0.7306967984934086,0.0,0.7232930217817763,0.0,0.7306967984934086,0.0,0.7232930217817765,0.0
004779,0.19453001022338867,3.7411258220672607,33.20998954772949,0.4773590564727783,all,knn-5,umap-15-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,15,0.7916666666666666,0.0,0.7835484927597248,0.0,0.7916666666666666,0.0,0.7835484927597248,0.0
003555,5.043426513671875,4.259349584579468,112.46579790115356,0.05755805969238281,all,svm,umap-9-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,9,0.6,0.0,0.5469410360334224,0.0,0.6,0.0,0.5469410360334225,0.0
003068,4.10313081741333,6.437527656555176,64.04376077651978,0.024325847625732422,all,svm,umap-8-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,8,0.5347826086956522,0.0,0.5416897513986094,0.0,0.5347826086956522,0.0,0.5416897513986094,0.0
003576,0.178696870803833,4.8418145179748535,101.35827994346619,0.031134843826293945,all,knn-5,umap-9-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,9,0.5416666666666666,0.0,0.533031436943543,0.0,0.5416666666666666,0.0,0.533031436943543,0.0
001809,3.869403600692749,6.077302694320679,88.27937006950378,1.6322071552276611,all,svm,umap-5-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,5,0.6883239171374764,0.0,0.6812421893339998,0.0,0.6883239171374764,0.0,0.6812421893339998,0.0
001631,0.13710904121398926,3.0393354892730713,26.89010214805603,0.015568017959594727,all,knn-5,umap-5-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,5,0.4722222222222222,0.0,0.46744809169720486,0.0,0.4722222222222222,0.0,0.46744809169720486,0.0
005338,0.7310495376586914,4.853250741958618,159.9440155029297,0.7666268348693848,all,knn-5,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",std_scaler,20,0.7275362318840579,0.0,0.7259852738706455,0.0,0.7275362318840578,0.0,0.7259852738706456,0.0
001652,0.6170008182525635,7.709723472595215,68.8622453212738,0.08660173416137695,all,knn-5,umap-5-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,5,0.6666666666666666,0.0,0.653894866545059,0.0,0.6666666666666666,0.0,0.6538948665450589,0.0
004368,0.3047940731048584,3.565357208251953,130.8588376045227,0.4932835102081299,all,knn-5,umap-10-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",no_scaler,10,0.6666666666666666,0.0,0.6627259463933106,0.0,0.6666666666666666,0.0,0.6627259463933105,0.0
