,execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,umap components,use accel-x,use accel-y,use accel-z,use gyro-x,use gyro-y,use gyro-z,kuhar - reduce,motionsense - reduce,wisdm - reduce,uci - reduce,realworld - reduce,extrasensory - reduce,kuhar - train,motionsense - train,wisdm - train,uci - train,realworld - train,extrasensory - train,kuhar - test,motionsense - test,wisdm - test,uci - test,realworld - test,extrasensory - test,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
63,10457,23.656880140304565,18.558226823806763,77.98163962364197,2.5510787963867188e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, wisdm","motionsense, realworld",kuhar,4,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.3975595238095238,0.0019687899295882587,0.3988264716266618,0.0018331999987063468,0.3975595238095238,0.0019687899295882587,0.39882647162666174,0.0018331999987063585
64,12378,18.88940143585205,8.368498802185059,79.27576231956482,2.5510787963867188e-05,all,randomforest-100,umap-5-all,no_transform.0,5,"kuhar, realworld","motionsense, realworld",realworld,5,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0.8040361445783132,0.002095870006930363,0.8055200315420666,0.00206816046066318,0.8040361445783132,0.002095870006930379,0.8055200315420666,0.0020681604606632006
65,5243,40.88494420051575,11.984851121902466,109.17938137054443,2.6464462280273438e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, wisdm","wisdm, realworld",kuhar,3,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.34547619047619044,0.0033428859719283146,0.3009752616538903,0.0031002505500461936,0.34547619047619044,0.0033428859719283146,0.3511378052628721,0.003616958975053885
66,11616,11.099871158599854,12.125223398208618,84.2008421421051,2.6464462280273438e-05,all,randomforest-100,umap-5-all,no_transform.0,5,wisdm,"kuhar, motionsense",uci,5,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.46323943661971834,0.00493761919519946,0.385287506458489,0.004038430664693858,0.46323943661971834,0.00493761919519946,0.46234500775018683,0.004846116797632641
67,7006,14.196986198425293,14.088706970214844,136.24872708320618,2.1219253540039062e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, wisdm","motionsense, realworld",extrasensory,3,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.5359261331841074,0.011120921725778265,0.1338545484753339,0.0012025021784616468,0.5359261331841074,0.011120921725778265,0.652645021266927,0.007912526876081799
68,6010,10.233028411865234,32.07365345954895,109.99982333183289,2.574920654296875e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,realworld,wisdm,3,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.25515925243485127,0.0010509326021414561,0.16885416821449867,0.0008010476836202474,0.25515925243485127,0.0010509326021414561,0.2373198439138256,0.001124785446838744
69,7184,34.824339151382446,11.093154430389404,134.09450435638428,2.1696090698242188e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","wisdm, realworld",extrasensory,3,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.17342713246462546,0.0003141239540233132,0.08804313480364727,0.0006557312847820995,0.17342713246462546,0.0003141239540233132,0.28082955868717874,0.000387216186084486
70,10840,8.315992832183838,10.943858861923218,65.0160698890686,3.0279159545898438e-05,all,randomforest-100,umap-5-all,no_transform.0,5,realworld,kuhar,motionsense,5,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.41089896579156726,0.002854554513605283,0.40659037451422214,0.0030911453453622254,0.41089896579156726,0.0028545545136052764,0.40659037451422214,0.003091145345362218
71,562,28.907108068466187,26.982125520706177,148.6334216594696,2.288818359375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, wisdm",realworld,kuhar,2,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.43636904761904766,0.003118047822311607,0.42920252318215085,0.003630861184662138,0.43636904761904766,0.0031180478223116277,0.42920252318215085,0.003630861184662142
72,1046,27.082920789718628,13.74638295173645,153.76037001609802,2.2411346435546875e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, realworld","kuhar, wisdm",realworld,2,False,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.36919678714859444,0.0012270374391527728,0.31100806734085185,0.0010680197319418957,0.36919678714859444,0.0012270374391527758,0.3628427452309938,0.0012460230205989008
73,3149,26.29802942276001,35.64458417892456,158.32704544067383,2.574920654296875e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"wisdm, realworld","motionsense, wisdm",wisdm,2,False,False,False,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,0.6822453277178205,0.0007428884333598228,0.4955877890005237,0.0003695086699709502,0.6822453277178205,0.0007428884333598228,0.69254862221222,0.0005286423839437161
74,6312,21.318873167037964,18.91972517967224,98.6144163608551,2.574920654296875e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","kuhar, wisdm",kuhar,3,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.5722023809523809,0.0027445575912853483,0.4720318319178459,0.0025178436382331817,0.5722023809523809,0.0027445575912853483,0.5507038039041535,0.002937484244605355
75,3574,42.919363021850586,13.898843050003052,177.7442274093628,2.8371810913085938e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,motionsense,"wisdm, realworld",extrasensory,2,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.17365896554480773,0.0019712904822543416,0.06380375878483951,0.00041875911351041303,0.17365896554480773,0.0019712904822543416,0.24825823644242456,0.003112108351044777
76,4337,11.55427885055542,27.76951313018799,75.8589301109314,2.5272369384765625e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","kuhar, motionsense",kuhar,3,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.7358928571428571,0.0014892852384758384,0.7365869035604788,0.0014818113325376435,0.7358928571428571,0.0014892852384757798,0.7365869035604788,0.0014818113325375487
77,4194,21.8149836063385,28.714102029800415,105.15575194358826,2.9325485229492188e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, realworld",realworld,motionsense,3,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.3701272871917264,0.009372586459839693,0.3445590170694376,0.01212478719355904,0.37012728719172633,0.009372586459839707,0.34455901706943765,0.012124787193559024
78,6133,22.142818212509155,24.9517605304718,56.65612554550171,3.147125244140625e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","kuhar, motionsense",kuhar,3,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.6644047619047619,0.004674040578428693,0.6634062755992726,0.004897016324991926,0.6644047619047619,0.004674040578428693,0.6634062755992726,0.0048970163249919315
79,1480,15.596740245819092,30.74070119857788,121.25478649139404,2.6702880859375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"motionsense, realworld",motionsense,2,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.4212410501193317,0.0016255224138188129,0.42694708503273854,0.0018391694830462901,0.4212410501193317,0.001625522413818818,0.42694708503273854,0.0018391694830462745
80,13124,18.865153312683105,10.193221807479858,131.56509375572205,2.3603439331054688e-05,all,randomforest-100,umap-5-all,with_fft_all.0,5,"kuhar, motionsense",wisdm,extrasensory,5,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.21045647134063472,0.0005898430488671116,0.13025881689923846,0.0004385078253060914,0.21045647134063472,0.0005898430488671116,0.3351452676000035,0.0007581937627093165
81,1690,44.97431993484497,26.862481594085693,183.48000049591064,0.012045621871948242,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"wisdm, realworld",wisdm,2,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.5052645433008687,0.0018439997616471013,0.37560923507238436,0.0014764332266053776,0.5052645433008687,0.0018439997616471013,0.5249972941871064,0.0020599087346691606
82,5806,11.458695411682129,36.86053442955017,72.37907671928406,2.5987625122070312e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, wisdm",wisdm,motionsense,3,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.48492442322991247,0.0022898707978717997,0.4152834491510865,0.001643632578952492,0.48492442322991247,0.0022898707978717997,0.48449735734293436,0.0019175713421112728
83,6631,13.298059940338135,12.123064517974854,274.96313285827637,2.6941299438476562e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,kuhar,"kuhar, realworld",extrasensory,3,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.034167399472379886,0.0016100812573705818,0.01765182633293969,0.0005806949228606077,0.034167399472379886,0.0016100812573705818,0.058632469108293526,0.0029067985150931282
84,4605,18.657947778701782,15.349739789962769,59.240233182907104,3.337860107421875e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","kuhar, wisdm",uci,3,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.26985915492957746,0.003968733184114209,0.17851695069733786,0.002566005101596114,0.26985915492957746,0.003968733184114209,0.24992373097627302,0.003592407142234556
85,8764,22.126015186309814,10.758084535598755,91.17672228813171,2.574920654296875e-05,all,randomforest-100,umap-4-all,no_transform.0,5,motionsense,"motionsense, realworld",realworld,4,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.45921686746987955,0.001548139378907337,0.4519644102318172,0.001715532885010309,0.45921686746987955,0.001548139378907337,0.4519644102318172,0.0017155328850103184
86,12933,6.089613914489746,9.54057765007019,88.48145127296448,2.5272369384765625e-05,all,randomforest-100,umap-5-all,with_fft_all.0,5,motionsense,motionsense,extrasensory,5,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.7814133823646974,0.020955071718286554,0.14848588273029825,0.002081193037994208,0.7814133823646974,0.020955071718286557,0.7844096562713405,0.010900576941954824
87,981,34.70381450653076,23.684966802597046,180.82261848449707,2.7418136596679688e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, wisdm","kuhar, wisdm",wisdm,2,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.6781126612266386,0.0018823963336436994,0.4908057842477948,0.0014022602154983817,0.6781126612266386,0.0018823963336436994,0.6855331939092564,0.0019778247815137825
88,1669,48.01625442504883,17.316665410995483,137.92782020568848,2.5987625122070312e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, realworld","wisdm, realworld",motionsense,2,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0.34105011933174223,0.0005818909641339638,0.3025962781906567,0.0005968432591923105,0.34105011933174223,0.0005818909641339638,0.35302899122243286,0.0006963171357243675
89,950,31.02636742591858,29.25797438621521,142.7458472251892,2.3126602172851562e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, realworld","kuhar, wisdm",motionsense,2,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0.4832140015910899,0.001548760726645338,0.37742884714385616,0.0010187947055665281,0.4832140015910899,0.001548760726645346,0.44033365500116545,0.00118859382316097
90,4177,18.523329973220825,27.658270835876465,134.0999584197998,2.6702880859375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,wisdm,realworld,motionsense,3,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.41917263325377885,0.002122033201010213,0.3836945469129132,0.0022055912829653133,0.41917263325377885,0.00212203320101022,0.3836945469129131,0.002205591282965353
91,322,20.160438776016235,52.46950387954712,138.5907633304596,2.5510787963867188e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, wisdm",motionsense,realworld,2,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.34600401606425707,0.0008784997130211736,0.32407153541871114,0.0025452007141695565,0.34600401606425707,0.0008784997130211736,0.32407153541871114,0.0025452007141695846
92,3748,9.914751529693604,21.911898612976074,95.34394121170044,2.2172927856445312e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"wisdm, realworld",kuhar,realworld,3,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.49026104417670685,0.002217034799575173,0.46766979777785467,0.002193925168241613,0.49026104417670685,0.002217034799575173,0.46766979777785467,0.00219392516824163
93,7471,6.992516756057739,9.966398477554321,117.07849502563477,2.09808349609375e-05,all,randomforest-100,umap-4-all,no_transform.0,5,kuhar,motionsense,uci,4,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.3549295774647888,0.0015103951119385603,0.3023778576102095,0.0011693067345696093,0.3549295774647888,0.001510395111938576,0.36285342913225144,0.0014031680814835096
